UTM_x,UTM_y,S2004,S2005,S2006,S2007,S2008,S2009,S2010,S2011,S2012
570525.8617,1677149.279,0,0,0,0,0,0,0,0,0
570516.5884,1677132.986,0,0,0,0,0,0,0,NA,NA
570515.1203,1677142.061,0,0,0,0,0,0,0,0,0
570514.7513,1677141.805,0,0,0,NA,NA,NA,NA,NA,NA
570502.0082,1677140.857,0,0,0,0,0,0,0,NA,NA
570499.3778,1677152.849,0,0,0,0,0,0,0,0,0
570499.2851,1677143.418,0,0,0,NA,NA,NA,NA,NA,NA
570499.3676,1677151.812,0,0,0,NA,NA,NA,NA,NA,NA
570499.4033,1677136.802,0,0,0,0,0,0,0,0,NA
570495.7003,1677151.516,0,0,0,NA,NA,NA,NA,NA,NA
570496.7311,1677144.55,0,0,0,0,0,0,0,0,1
570491.6907,1677144.355,0,0,0,0,0,0,0,NA,NA
570491.1773,1677138.73,0,0,0,0,0,NA,NA,NA,NA
570491.4089,1677152.965,0,0,0,NA,NA,NA,NA,NA,NA
570481.9203,1677138.28,0,0,0,0,0,0,0,0,0
570472.6957,1677141.131,0,0,0,NA,NA,NA,NA,NA,NA
570471.9469,1677148.831,0,0,0,0,0,0,0,0,0
570471.7233,1677154.039,0,0,0,0,1,1,NA,NA,NA
570469.5981,1677142.869,0,0,0,0,0,0,0,0,0
570467.4149,1677144.446,0,0,0,0,0,0,0,0,0
570463.902,1677141.213,0,0,0,0,0,0,0,0,0
570463.9879,1677140.64,0,0,0,NA,NA,NA,NA,NA,NA
570465.5954,1677155.057,0,0,0,0,1,1,1,1,1
570459.4117,1677141.072,0,0,0,0,0,NA,NA,NA,NA
570458.0462,1677151.272,0,0,0,NA,NA,NA,NA,NA,NA
570456.3421,1677154.984,0,0,0,NA,NA,NA,NA,NA,NA
570443.8632,1677143.635,0,0,0,0,0,0,0,NA,NA
570439.9194,1677143.17,0,0,0,1,1,1,1,1,1
570439.3305,1677148.499,0,0,0,0,0,0,0,1,1
570437.3453,1677151.571,0,0,0,0,0,0,0,NA,NA
570433.9332,1677149.275,0,0,0,0,0,NA,NA,NA,NA
570428.1749,1677141.299,0,0,0,NA,NA,NA,NA,NA,NA
570428.8809,1677157.198,0,0,0,0,0,0,0,NA,NA
570425.9705,1677140.707,0,0,0,0,0,0,0,0,0
570429.1527,1677156.895,0,0,0,0,0,0,0,NA,NA
570427.7257,1677151.224,0,0,0,0,0,0,0,0,0
570419.3812,1677150.003,0,0,0,0,0,NA,NA,NA,NA
570415.1683,1677149.719,0,0,0,0,0,0,0,1,1
570419.0479,1677147.363,0,0,0,0,0,0,0,0,0
570411.6832,1677153.461,0,0,0,0,0,0,0,NA,NA
570410.7146,1677143.008,0,0,0,0,0,0,0,NA,NA
570407.5844,1677145.411,0,0,0,0,0,NA,0,0,0
570405.5296,1677142.19,0,0,0,0,0,0,0,0,NA
570407.08,1677139.586,0,0,0,0,0,0,1,0,NA
570400.0588,1677148.241,0,0,0,0,0,0,0,0,0
570393.398,1677139.536,0,0,0,0,0,0,0,0,0
570393.3042,1677147.139,0,0,0,0,0,0,0,0,0
570389.4889,1677139.086,0,0,0,NA,NA,NA,NA,NA,NA
570387.0381,1677139.057,0,0,0,0,0,0,0,NA,NA
570389.439,1677137.207,0,0,0,0,0,0,0,0,0
570384.0584,1677145.572,0,0,0,0,0,0,0,0,NA
570381.509,1677137.97,0,0,0,0,0,0,0,0,0
570377.3044,1677142.945,0,0,0,0,0,0,0,0,0
570377.9549,1677136.181,0,0,0,0,0,NA,NA,NA,NA
570373.8323,1677138.213,0,0,0,NA,NA,NA,NA,NA,NA
570374.086,1677136.93,0,0,0,0,0,1,1,0,0
570367.7649,1677141.463,0,0,0,0,0,0,0,0,NA
570363.2526,1677128.378,0,0,0,0,0,0,0,NA,NA
570361.0327,1677134.095,0,0,0,0,1,1,1,1,1
570358.947,1677132.645,0,0,0,0,1,1,1,1,NA
570360.9905,1677138.999,0,0,0,0,0,0,0,0,1
570344.2512,1677135.44,0,0,0,NA,NA,NA,NA,NA,NA
570619.0279,1677126.975,0,0,0,NA,NA,NA,NA,NA,NA
570617.5911,1677124.103,0,0,0,NA,NA,NA,NA,NA,NA
570613.789,1677127.008,0,0,0,0,0,NA,NA,NA,NA
570610.7786,1677125.461,0,0,0,0,0,0,0,0,0
570612.5983,1677119.394,0,0,0,0,0,NA,NA,NA,NA
570611.9417,1677135.723,0,0,0,0,0,0,0,0,0
570612.2787,1677131.531,0,0,0,NA,NA,NA,NA,NA,NA
570601.3106,1677124.003,0,0,0,NA,NA,NA,NA,NA,NA
570608.3222,1677131.692,0,0,0,0,0,0,0,0,0
570600.5743,1677120.146,0,0,0,NA,NA,NA,NA,NA,NA
570591.8595,1677133.505,0,0,0,NA,NA,NA,NA,NA,NA
570598.3642,1677119.626,0,0,0,0,0,NA,NA,NA,NA
570594.2802,1677121.427,0,0,0,NA,NA,NA,NA,NA,NA
570592.9798,1677119.381,0,0,0,0,0,0,0,NA,NA
570580.8271,1677131.819,0,0,0,0,1,1,1,1,1
570590.087,1677123.773,0,0,0,0,0,0,0,0,NA
570578.8359,1677126.192,0,0,0,0,0,0,0,NA,NA
570579.0457,1677120.627,0,0,0,NA,NA,NA,NA,NA,NA
570561.4001,1677127.337,0,0,0,NA,NA,NA,NA,NA,NA
570565.3749,1677126.081,0,0,0,NA,NA,NA,NA,NA,NA
570565.448,1677122.704,0,0,0,NA,NA,NA,NA,NA,NA
570561.7005,1677125.336,0,0,0,0,0,0,0,0,NA
570555.8791,1677129.28,0,0,0,NA,NA,NA,NA,NA,NA
570561.6284,1677118.668,0,0,0,NA,NA,NA,NA,NA,NA
570557.8626,1677122.396,0,0,0,0,1,1,NA,NA,NA
570551.6495,1677131.807,0,0,0,0,1,1,1,0,0
570551.4036,1677134.54,0,0,0,0,1,1,1,0,NA
570554.3697,1677124.761,0,0,0,NA,NA,NA,NA,NA,NA
570553.6511,1677125.837,0,0,0,0,NA,NA,NA,NA,NA
570549.0028,1677131.458,0,0,0,NA,NA,NA,NA,NA,NA
570551.0143,1677117.907,0,0,0,0,0,0,1,1,1
570546.9211,1677121.261,0,0,0,0,0,0,1,1,1
570536.9702,1677126.73,0,0,0,0,0,NA,NA,NA,NA
570540.1446,1677125.451,0,0,0,0,0,0,1,0,0
570536.2885,1677122.601,0,0,0,0,0,0,0,0,0
570531.4667,1677134.609,0,0,0,NA,NA,NA,NA,NA,NA
570534.5699,1677119.629,0,0,0,0,0,0,0,0,0
570529.3937,1677127.883,0,0,0,NA,NA,NA,NA,NA,NA
570528.4754,1677124.934,0,0,0,NA,NA,NA,NA,NA,NA
570528.1569,1677127.026,0,0,0,NA,NA,NA,NA,NA,NA
570525.6377,1677125.036,0,0,0,0,0,0,0,0,0
570523.4366,1677124.973,0,0,0,NA,NA,NA,NA,NA,NA
570524.9016,1677119.17,0,0,0,NA,NA,NA,NA,NA,NA
570523.8631,1677134.392,0,0,0,0,0,0,0,0,0
570520.6718,1677123.707,0,0,0,0,0,0,0,0,0
570519.2523,1677132.368,0,0,0,0,0,0,0,0,0
570516.8149,1677126.388,0,0,0,0,0,0,0,0,NA
570515.3087,1677121.876,0,0,0,0,NA,NA,NA,NA,NA
570514.4619,1677119.297,0,0,0,NA,NA,NA,NA,NA,NA
570514.8571,1677131.788,0,0,0,NA,NA,NA,NA,NA,NA
570512.8068,1677133.578,0,0,0,NA,NA,NA,NA,NA,NA
570511.3626,1677117.956,0,0,0,0,0,NA,NA,NA,NA
570512.7418,1677126.822,0,0,0,NA,NA,NA,NA,NA,NA
570511.8203,1677128.872,0,0,0,0,0,NA,NA,NA,NA
570508.1313,1677119.209,0,0,0,0,0,0,0,0,0
570506.0185,1677122.575,0,0,0,0,0,0,0,NA,NA
570501.0081,1677130.521,0,0,0,0,0,0,0,0,0
570503.5652,1677122.057,0,0,0,0,0,0,0,0,0
570498.071,1677126.4,0,0,0,0,0,0,0,0,0
570495.8488,1677127.453,0,0,0,NA,NA,NA,NA,NA,NA
570493.7262,1677127.301,0,0,0,0,0,0,0,0,NA
570491.0961,1677124.286,0,0,0,0,0,0,0,0,0
570493.4132,1677135.174,0,0,0,0,0,0,0,0,0
570492.482,1677133.707,0,0,0,0,0,0,0,0,0
570488.3237,1677125.718,0,0,0,NA,NA,NA,NA,NA,NA
570489.985,1677132.265,0,0,0,NA,NA,NA,NA,NA,NA
570488.6112,1677119.789,0,0,0,0,0,NA,NA,NA,NA
570487.4114,1677121.751,0,0,0,0,0,0,0,0,0
570487.911,1677119.892,0,0,0,0,0,0,0,0,0
570484.1206,1677127.542,0,0,0,0,0,0,0,NA,NA
570480.4559,1677126.673,0,0,0,NA,NA,NA,NA,NA,NA
570484.1181,1677119.21,0,1,0,NA,NA,NA,NA,NA,NA
570483.9072,1677119.306,1,1,0,0,0,0,0,0,0
570477.7389,1677131.343,0,0,0,NA,NA,NA,NA,NA,NA
570484.013,1677124.026,0,0,0,0,0,0,0,NA,NA
570471.4502,1677133.384,0,0,0,0,0,0,0,0,0
570474.6839,1677125.558,0,0,0,0,0,0,0,0,NA
570474.8565,1677120.927,0,0,0,0,0,0,0,0,0
570469.8413,1677127.114,0,0,0,0,0,0,0,0,0
570464.4954,1677132.936,0,0,0,0,0,0,0,0,0
570464.7215,1677132.748,0,0,0,0,0,0,0,0,0
570466.1365,1677122.913,0,0,0,0,0,0,0,1,0
570462.4651,1677121.489,0,0,0,NA,NA,NA,NA,NA,NA
570456.0069,1677131.123,0,0,0,NA,NA,NA,NA,NA,NA
570460.0265,1677126.248,0,0,0,NA,NA,NA,NA,NA,NA
570453.437,1677133.107,0,0,0,NA,NA,NA,NA,NA,NA
570453.3233,1677123.667,0,0,0,0,1,1,1,0,0
570449.9547,1677131.124,0,0,0,NA,NA,NA,NA,NA,NA
570450.6622,1677126.207,0,0,0,0,1,1,1,0,0
570450.0361,1677127.05,0,0,0,NA,NA,NA,NA,NA,NA
570445.2014,1677133.327,0,0,0,NA,NA,NA,NA,NA,NA
570444.9735,1677134.719,0,0,0,0,0,0,0,0,0
570446.2353,1677121.647,0,0,0,NA,NA,NA,NA,NA,NA
570442.4856,1677127.259,0,0,0,0,0,0,0,0,0
570442.1269,1677120.507,0,0,0,0,0,0,0,0,0
570442.2929,1677130.225,0,0,0,NA,NA,NA,NA,NA,NA
570440.6177,1677127.936,0,0,0,0,0,NA,NA,NA,NA
570430.9895,1677118.18,0,0,0,0,0,0,0,NA,NA
570437.7353,1677132.424,0,0,0,0,0,0,0,0,0
570428.2971,1677123.881,0,0,0,0,0,0,0,0,0
570434.0694,1677127.389,0,0,0,0,0,0,0,NA,NA
570425.5287,1677125.3,0,0,0,0,0,0,0,NA,NA
570429.5879,1677129.125,0,0,0,0,0,0,0,0,0
570426.1083,1677137.155,0,0,0,NA,NA,NA,0,NA,NA
570424.3964,1677136.954,0,0,0,0,0,0,0,0,0
570423.8872,1677127.055,0,0,0,0,0,0,0,0,0
570419.4473,1677131.078,0,0,0,0,0,0,0,0,0
570418.1221,1677127.233,0,0,0,0,0,0,0,0,0
570409.3467,1677122.611,0,0,0,0,NA,NA,NA,NA,NA
570413.4665,1677127.634,0,0,0,0,0,0,0,NA,NA
570403.207,1677121.231,0,0,0,0,0,0,0,0,0
570400.6914,1677121.883,0,0,0,0,0,0,0,0,0
570397.9034,1677127.802,0,0,0,0,0,0,0,0,0
570398.7271,1677119.099,0,0,0,0,0,0,0,0,0
570395.4733,1677121.179,0,0,0,0,0,0,0,0,0
570391.0211,1677123.118,0,0,0,0,0,0,0,0,0
570390.7276,1677116.839,0,0,0,0,0,0,0,0,0
570385.7241,1677129.5,0,0,0,0,NA,NA,NA,NA,NA
570382.5236,1677122.787,0,0,0,0,0,0,0,0,NA
570378.6706,1677117.511,0,0,0,0,0,0,0,0,0
570373.2379,1677118.011,0,0,0,0,0,0,0,0,0
570367.3373,1677119.592,1,1,1,1,0,0,0,0,NA
570359.2312,1677127.632,0,0,0,1,1,0,0,0,0
570365.1251,1677111.67,0,0,0,0,0,0,0,0,0
570358.8854,1677113.116,0,0,0,0,0,0,0,0,NA
570354.8235,1677125.887,0,0,0,0,1,0,0,0,0
570346.6372,1677114.333,0,0,0,0,NA,NA,NA,NA,NA
570350.339,1677119.024,0,0,0,0,0,0,0,0,0
570347.5755,1677121.823,0,0,0,0,0,0,0,NA,NA
570346.297,1677109.374,0,0,0,0,0,0,0,0,0
570344.4651,1677127.136,0,0,0,NA,NA,NA,NA,NA,NA
570618.5291,1677112.897,0,0,0,NA,NA,NA,0,NA,NA
570621.249,1677109.869,0,0,0,0,1,NA,0,0,0
570621.6494,1677107.872,0,0,0,NA,NA,NA,NA,NA,NA
570623.0502,1677106.907,0,0,0,NA,NA,NA,NA,NA,NA
570620.2761,1677107.193,0,0,0,NA,NA,NA,NA,NA,NA
570622.6132,1677110.091,0,0,0,0,0,0,0,NA,NA
570616.7653,1677106.636,1,1,1,1,0,0,0,0,0
570617.0018,1677106.46,0,1,1,1,0,0,0,0,0
570610.2435,1677111.564,0,0,0,NA,NA,NA,NA,NA,NA
570609.1423,1677117.56,0,0,0,0,0,0,0,NA,NA
570618.3848,1677102.573,0,0,0,0,0,0,0,0,0
570613.7095,1677104.814,0,0,0,0,0,0,0,0,0
570614.7194,1677102.285,0,0,0,NA,NA,NA,NA,NA,NA
570605.9693,1677105.78,0,0,0,NA,NA,NA,NA,NA,NA
570597.9461,1677116.692,0,0,0,0,0,0,1,NA,NA
570593.4809,1677111.359,0,0,0,NA,NA,NA,NA,NA,NA
570592.3526,1677115.984,0,0,0,0,0,0,0,1,1
570594.8459,1677104.548,0,0,0,0,0,0,0,0,0
570585.9234,1677105.389,0,0,0,NA,NA,NA,NA,NA,NA
570579.6934,1677102.837,0,0,0,0,0,0,0,NA,NA
570585.0307,1677117.875,0,0,0,NA,NA,NA,NA,NA,NA
570571.5169,1677100.959,0,0,0,0,0,0,0,NA,NA
570568.1878,1677103.512,0,0,0,NA,NA,NA,NA,NA,NA
570581.0926,1677115.936,0,0,0,NA,NA,NA,NA,NA,NA
570581.1654,1677115.573,0,0,0,0,0,0,0,NA,NA
570577.6281,1677108.622,0,0,0,NA,NA,NA,NA,NA,NA
570573.7806,1677110.248,0,0,0,0,1,1,1,1,1
570562.4127,1677099.694,0,0,0,0,0,0,0,NA,NA
570562.2477,1677111.562,0,1,1,NA,NA,NA,NA,NA,NA
570549.1608,1677100.046,0,0,0,NA,NA,NA,NA,NA,NA
570553.8709,1677111.688,0,0,0,0,0,0,0,0,0
570547.3145,1677099.719,0,0,0,0,0,0,0,0,0
570547.1219,1677114.234,0,0,0,NA,NA,NA,NA,NA,NA
570544.4305,1677107.582,1,1,0,0,0,0,0,0,0
570543.6933,1677111.762,0,0,0,0,0,0,0,NA,NA
570540.7105,1677107.567,1,1,1,1,1,1,0,NA,NA
570537.8998,1677110.044,0,0,0,NA,NA,NA,NA,NA,NA
570535.681,1677106.053,0,0,0,NA,NA,NA,NA,NA,NA
570535.7531,1677111.718,0,0,0,0,0,1,1,0,NA
570529.1409,1677111.072,0,0,0,0,0,0,1,1,1
570528.5044,1677109.227,0,0,0,NA,NA,NA,NA,NA,NA
570533.5803,1677102.98,0,0,0,NA,NA,NA,NA,NA,NA
570528.6676,1677114.438,0,0,0,0,0,0,0,1,1
570530.2788,1677101.881,0,0,0,0,0,0,0,0,0
570526.7944,1677110.731,0,0,0,0,0,0,0,0,0
570527.2591,1677102.89,0,1,0,NA,NA,NA,NA,NA,NA
570524.9112,1677103.769,0,0,0,0,0,0,0,NA,NA
570523.2093,1677114.163,0,0,0,0,0,NA,NA,NA,NA
570522.9989,1677108.89,0,0,0,0,0,NA,NA,NA,NA
570519.6564,1677109.034,0,0,0,NA,NA,NA,NA,NA,NA
570520.5329,1677101.892,0,0,0,0,0,0,0,0,0
570516.4458,1677106.584,0,0,0,0,0,0,0,0,0
570514.7384,1677105.685,0,0,0,NA,NA,NA,NA,NA,NA
570515.6994,1677112.335,0,0,0,NA,NA,NA,NA,NA,NA
570515.1579,1677112.066,0,0,0,0,0,0,0,0,NA
570516.4197,1677113.897,0,0,0,0,0,NA,NA,NA,NA
570509.2691,1677113.452,0,0,0,0,0,0,0,0,0
570506.7181,1677112.937,0,0,0,0,NA,NA,NA,NA,NA
570505.2562,1677103.98,0,0,0,0,0,0,0,0,0
570504.6842,1677103.896,0,0,0,0,0,0,0,0,NA
570500.4464,1677113.681,0,0,0,NA,NA,NA,NA,NA,NA
570494.8701,1677112.564,0,0,0,NA,NA,NA,NA,NA,NA
570499.3443,1677100.739,0,0,0,0,0,0,0,NA,NA
570494.2598,1677107.945,0,0,0,0,0,0,0,0,0
570491.9172,1677113.906,0,0,0,NA,NA,NA,NA,NA,NA
570495.9745,1677104.031,0,0,0,0,0,NA,NA,NA,NA
570488.3072,1677106.741,0,0,0,0,0,0,0,NA,NA
570483.8092,1677104.404,0,0,0,0,0,0,0,0,0
570482.3942,1677114.238,0,0,0,0,0,0,0,0,0
570480.7464,1677108.802,0,0,0,0,0,0,0,0,0
570482.0799,1677103.042,0,0,0,0,0,0,0,0,0
570479.2687,1677105.307,0,0,0,NA,NA,NA,NA,NA,NA
570477.5291,1677105.797,0,0,0,0,0,0,0,0,0
570474.0778,1677113.163,0,0,0,0,1,0,1,NA,NA
570468.1483,1677101.684,0,0,0,0,0,0,0,0,0
570473.4152,1677108.267,0,0,0,0,0,1,1,0,0
570472.8348,1677108.832,0,0,0,NA,NA,NA,NA,NA,NA
570467.5374,1677102.434,0,0,0,0,0,0,0,0,0
570470.384,1677116.645,0,0,0,0,0,1,1,NA,NA
570476.0495,1677021.319,0,0,0,0,0,0,0,0,0
570474.9987,1677116.482,0,0,0,0,0,0,0,0,0
570458.1008,1677100.45,0,0,0,NA,NA,NA,NA,NA,NA
570474.8705,1677116.669,0,0,0,NA,NA,NA,NA,NA,NA
570454.3188,1677107.451,0,0,0,0,0,NA,NA,NA,NA
570451.6413,1677105.919,0,0,0,0,0,0,0,0,0
570476.2776,1677117.017,0,0,0,0,0,0,0,NA,NA
570450.3655,1677108.346,0,0,0,0,0,0,0,NA,NA
570446.2419,1677107.299,0,0,0,NA,NA,NA,NA,NA,NA
570466.2082,1677115.321,0,0,0,0,0,0,0,0,0
570469.2595,1677108.609,0,0,0,0,0,1,1,0,0
570458.815,1677110.992,0,0,0,0,0,0,0,0,0
570457.8443,1677115.728,0,0,0,0,0,0,0,NA,NA
570446.3877,1677100.446,0,0,0,NA,NA,NA,NA,NA,NA
570452.1233,1677110.725,0,0,0,0,0,0,0,0,0
570444.5217,1677099.92,0,0,0,0,0,0,0,0,NA
570446.803,1677114.603,0,0,0,0,0,NA,NA,NA,NA
570438.9752,1677103.986,0,0,0,0,0,0,0,0,0
570440.8303,1677111.733,0,0,0,NA,NA,NA,NA,NA,NA
570435.6272,1677107.74,0,0,0,0,0,0,0,0,0
570436.1408,1677101.623,0,0,0,NA,NA,NA,NA,NA,NA
570440.4948,1677109.609,0,0,0,NA,NA,NA,NA,NA,NA
570437.8574,1677111.409,0,0,0,0,0,0,0,0,0
570435.8126,1677109.589,0,0,0,0,0,0,0,0,0
570428.5438,1677116.909,0,0,0,0,0,0,0,0,0
570428.506,1677113.12,0,0,0,0,0,0,0,0,0
570427.1719,1677107.098,0,0,0,0,0,0,0,0,0
570412.5137,1677108.411,0,0,0,0,0,0,0,0,0
570408.1838,1677109.324,0,0,0,0,0,0,0,0,0
570413.6397,1677100.88,0,0,0,0,0,0,0,0,0
570406.5185,1677100.52,0,0,0,0,0,0,0,NA,NA
570391.5323,1677098.957,0,0,0,0,0,NA,NA,NA,NA
570388.3397,1677111.451,0,0,0,0,1,1,0,0,0
570380.0245,1677101.112,0,0,0,0,0,NA,NA,NA,NA
570385.6984,1677113.224,0,0,0,0,0,1,0,0,NA
570384.6023,1677105.337,0,0,0,0,1,1,0,0,0
570373.8436,1677096.037,0,0,0,0,1,NA,NA,NA,NA
570378.3571,1677111.798,0,0,0,0,0,NA,NA,NA,NA
570360.7806,1677100.849,0,0,0,0,0,NA,NA,NA,NA
570359.0664,1677098.283,0,0,0,0,0,0,0,NA,NA
570359.4966,1677093.414,0,0,0,0,0,0,0,0,0
570359.4077,1677093.498,0,0,0,0,0,0,0,0,0
570359.3521,1677092.64,0,0,0,0,0,0,0,0,0
570358.0004,1677104.119,0,0,0,0,0,0,0,0,NA
570354.3942,1677099.156,0,0,0,NA,NA,NA,NA,NA,NA
570352.6822,1677098.956,0,0,0,NA,NA,NA,NA,NA,NA
570345.8489,1677102.604,0,0,0,0,NA,NA,NA,NA,NA
570348.6869,1677095.272,0,0,0,0,0,0,0,0,0
570345.771,1677092.66,0,0,0,0,0,NA,NA,NA,NA
570625.3716,1677086.79,0,0,0,NA,NA,NA,NA,NA,NA
570626.2451,1677084.441,0,0,0,NA,NA,NA,NA,NA,NA
570623.6706,1677088.751,0,0,0,NA,NA,NA,NA,NA,NA
570626.3622,1677094.399,0,0,0,0,0,0,0,0,0
570623.7696,1677098.8,0,0,0,NA,NA,NA,NA,NA,NA
570617.14,1677090.208,0,0,0,NA,NA,NA,NA,NA,NA
570615.3112,1677096.823,0,0,0,0,0,0,0,0,0
570613.2553,1677100.052,0,0,0,0,0,0,0,0,0
570618.895,1677094.003,0,0,0,NA,NA,NA,NA,NA,NA
570613.2289,1677091.649,0,0,0,NA,NA,NA,NA,NA,NA
570613.4571,1677083.984,0,0,0,0,0,0,0,0,0
570609.9175,1677098.13,0,0,0,0,0,0,0,NA,NA
570609.3458,1677086.424,0,0,0,NA,NA,NA,NA,NA,NA
570610.028,1677085.53,0,0,0,NA,NA,NA,NA,NA,NA
570610.5831,1677083.263,0,0,0,0,0,0,0,0,0
570604.2241,1677096.414,0,0,0,0,0,0,1,1,NA
570609.2547,1677087.882,0,0,0,0,0,0,0,0,0
570605.6711,1677088.693,0,0,0,0,0,0,0,1,1
570606.217,1677086.974,0,0,0,0,0,0,0,0,NA
570592.0003,1677094.147,0,0,0,0,0,0,0,NA,NA
570596.2574,1677088.972,0,0,0,NA,NA,NA,NA,NA,NA
570577.912,1677090.639,0,0,0,NA,NA,NA,NA,NA,NA
570580.3864,1677086.326,0,0,0,0,1,NA,NA,NA,NA
570579.5667,1677096.44,0,0,0,0,0,0,0,NA,NA
570578.3038,1677084.166,0,0,0,0,0,0,0,0,0
570577.9475,1677099.499,0,0,0,NA,NA,NA,NA,NA,NA
570576.2565,1677092.875,0,0,0,0,1,1,0,NA,NA
570573.0099,1677088.49,0,0,0,NA,NA,NA,NA,NA,NA
570574.9824,1677099.232,0,0,0,NA,NA,NA,0,NA,NA
570559.3397,1677088.921,0,0,0,NA,NA,NA,NA,NA,NA
570571.3453,1677090.269,0,0,0,0,0,0,0,0,0
570569.3255,1677096.33,0,0,0,0,0,0,0,0,0
570567.4067,1677093.353,0,0,0,NA,NA,NA,NA,NA,NA
570561.8143,1677082.599,0,0,0,NA,NA,NA,NA,NA,NA
570568.7614,1677098.14,0,0,0,0,0,0,0,0,NA
570552.9187,1677085.815,0,0,0,0,0,NA,NA,NA,NA
570565.0059,1677090.27,0,0,0,NA,NA,NA,NA,NA,NA
570560.7583,1677090.88,0,0,0,NA,NA,NA,NA,NA,NA
570564.5509,1677092.541,0,0,0,0,0,0,0,0,0
570560.4305,1677094.523,0,0,0,NA,NA,NA,NA,NA,NA
570542.5681,1677087.254,0,0,0,0,0,0,0,1,1
570553.9824,1677090.047,0,0,0,0,0,0,0,NA,NA
570548.8068,1677093.278,0,0,0,0,0,0,0,NA,NA
570547.8151,1677096.72,0,0,0,NA,NA,NA,NA,NA,NA
570536.2561,1677086.617,0,0,0,0,0,NA,NA,NA,NA
570546.6057,1677094.219,0,0,0,0,0,0,0,1,1
570534.0191,1677082.718,0,0,0,0,0,0,0,0,0
570530.2353,1677083.523,0,0,0,0,0,0,0,0,0
570543.0491,1677097.405,0,0,0,0,0,0,0,NA,NA
570529.3897,1677081.216,0,0,0,0,0,0,0,0,0
570541.0123,1677092.507,0,0,0,0,0,0,0,0,0
570539.2479,1677091.269,0,0,0,0,1,NA,1,1,1
570524.0546,1677082.768,0,0,0,0,0,0,0,NA,NA
570522.1959,1677092.332,0,0,0,0,0,0,0,0,0
570521.4683,1677095.583,0,0,0,0,0,NA,NA,NA,NA
570517.1034,1677079.913,0,0,0,0,0,0,0,0,0
570509.0313,1677081.519,0,0,0,NA,NA,NA,NA,NA,NA
570506.0481,1677083.047,0,0,0,0,0,0,0,NA,NA
570515.7146,1677097.338,0,0,0,0,0,0,1,1,1
570505.932,1677080.179,0,0,0,0,0,0,0,0,0
570511.1223,1677092.595,0,0,0,NA,NA,NA,NA,NA,NA
570500.0463,1677084.528,0,0,0,0,0,0,1,0,NA
570504.0514,1677089.28,0,0,0,0,0,0,0,NA,NA
570507.0176,1677089.049,0,0,0,0,0,0,0,0,0
570498.2769,1677094.738,0,0,0,0,0,1,0,NA,NA
570496.1416,1677088.106,0,0,0,NA,NA,NA,NA,NA,NA
570494.6469,1677085.907,0,0,0,0,0,0,0,0,0
570490.6814,1677089.857,0,0,0,0,0,1,0,NA,NA
570488.8694,1677088.403,0,0,0,0,0,0,0,0,0
570490.485,1677080.325,0,0,0,NA,NA,NA,NA,NA,NA
570483.5266,1677097.188,0,0,0,0,0,0,0,1,1
570482.2573,1677085.266,0,0,0,0,0,0,0,0,0
570476.4908,1677095.445,0,0,0,NA,NA,NA,NA,NA,NA
570470.5698,1677083.317,0,0,0,0,0,NA,NA,NA,NA
570471.244,1677090.527,0,0,0,0,0,0,0,NA,NA
570471.1674,1677096.36,0,0,0,0,0,0,0,0,0
570467.7289,1677095.303,0,0,0,0,0,0,0,0,0
570455.5125,1677084.661,0,0,0,0,0,0,0,0,0
570455.4791,1677081.884,0,0,0,0,0,0,0,0,0
570453.5887,1677087.468,0,0,0,NA,NA,NA,NA,NA,NA
570464.3019,1677096.559,0,0,0,0,0,0,0,NA,NA
570463.1835,1677094.447,0,0,0,NA,NA,NA,NA,NA,NA
570457.8874,1677092.215,0,0,0,NA,NA,NA,NA,NA,NA
570448.3802,1677087.085,0,0,0,0,0,0,0,NA,NA
570457.1805,1677091.763,0,0,0,0,0,0,0,0,0
570460.0179,1677097.088,0,0,0,0,0,0,0,0,0
570443.5873,1677080.587,0,0,0,0,0,0,0,0,0
570456.2268,1677095.203,0,0,0,NA,NA,NA,NA,NA,NA
570439.6492,1677081.388,0,0,0,0,0,0,0,NA,NA
570437.5333,1677081.791,0,0,0,0,0,0,1,0,0
570450.0013,1677090.3,0,0,0,NA,NA,NA,NA,NA,NA
570435.7256,1677087.466,0,0,0,0,1,NA,NA,NA,NA
570445.6747,1677094.07,0,0,0,NA,NA,NA,NA,NA,NA
570436.1019,1677087.553,0,0,0,0,1,NA,NA,NA,NA
570440.6905,1677094.702,0,0,0,NA,NA,NA,NA,NA,NA
570431.9801,1677085.302,0,0,0,0,0,0,0,1,0
570439.7878,1677094.253,0,0,0,0,0,0,0,0,0
570431.0769,1677090.222,0,0,0,0,1,NA,NA,NA,NA
570429.3264,1677097.933,0,0,0,0,0,0,0,0,0
570426.3536,1677081.646,0,0,0,0,0,0,0,0,0
570426.6949,1677091.431,0,0,0,0,1,NA,NA,NA,NA
570422.7974,1677089.84,0,0,0,0,0,0,0,0,0
570418.7733,1677091.829,0,0,0,0,0,0,0,0,0
570418.3397,1677089.508,0,0,0,0,0,0,0,0,0
570416.2286,1677083.584,0,0,0,0,0,0,0,NA,NA
570413.693,1677084.802,0,0,0,0,0,0,0,0,0
570413.8864,1677086.622,0,0,0,0,0,0,0,0,0
570411.0161,1677085.151,0,0,0,0,0,0,0,0,0
570415.3616,1677093.512,0,0,0,0,0,NA,NA,NA,NA
